SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	MUTATIONS	SAMPLES_COHORT	ALL_METHODS	SIG_METHODS	QVALUE_COMBINATION	QVALUE_CGC_COMBINATION	RANKING	TIER	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	SIGNATURE9	SIGNATURE10	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	WARNING_ARTIFACT	KNOWN_ARTIFACT	NUM_PAPERS	WARNING_ENSEMBL_TRANSCRIPTS	DRIVER	FILTER
ABCC1	ENST00000399410	TCGA_WXS_PRCC	PRCC	7.0	276	smregions	combination	0.2041249989040366		148.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCC10	ENST00000372530	CPTAC_WXS_CCRCC_2020	CCRCC	2.0	110	oncodrivefml	combination	0.025104901294521		106.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCC10	ENST00000372530	TCGA_WXS_GBM	GBM	8.0	391	oncodriveclustl	combination	0.0326372557856325		110.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCC10	ENST00000372530	PCAWG_WGS_BONE_LEIOMYO	LMS	3.0	34	oncodrivefml,dndscv,smregions,cbase,mutpanning	combination	0.0001602391826823		4.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCC10	ENST00000372530	CPTAC_WXS_UCEC_2020	UCEC	2.0	101	oncodriveclustl	combination	0.2683921364243076		108.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCC11	ENST00000356608	CBIOP_WXS_HNSC_VALLEN_2018	HNSC	2.0	12	dndscv,mutpanning	combination	0.0001793298167455		31.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC11	ENST00000356608	CPTAC_WXS_LUSC_2020	LUSC	7.0	108	cbase	combination	0.0032082784813155		85.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC11	ENST00000356608	PCAWG_WGS_OVARY_ADENOCA	OVT	4.0	110	cbase	combination	0.0006722797417		58.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	2.0	11	oncodrivefml	combination	0.0036168161338697		51.0	3	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	CPTAC_WXS_CCRCC_2020	CCRCC	5.0	110	cbase	combination	0.0060669828956815		176.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	PCAWG_WGS_LUNG_SCC	LUSC	8.0	47	oncodrivefml,cbase	combination	0.0078922348134547		12.0	1	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	CBIOP_WXS_SKCM_BROAD	MEL	7.0	88	cbase,mutpanning	combination	0.001020596334852		56.0	3	LoF	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	2.0	21	oncodrivefml,cbase	combination	0.0001327792538238		22.0	1	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	ICGC_WGS_NPC_ORCA_IN_2019	NPC	2.0	12	oncodrivefml,cbase	combination	0.0008942757296771		22.0	1	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC12	ENST00000311303	CPTAC_WXS_OVT_2020	OVT	4.0	68	cbase	combination	0.0013605296046995		175.0	3	Act	False		False	0.0	0.0	True	False	1.0	False	False	False	0.0	False	False	No driver
ABCC3	ENST00000285238	TCGA_WXS_GBM	GBM	4.0	391	oncodrivefml	combination	0.0012322793467966		185.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCC3	ENST00000285238	TCGA_WXS_OVT	OVT	16.0	409	dndscv,mutpanning	mutpanning	0.0073332601932769		18.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCC3	ENST00000285238	HARTWIG_WGS_SKIN_2023	SKIN	3.0	26	cbase	combination	0.037865210952063		173.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCC4	ENST00000645237	CBIOP_WXS_ANGS_UNTREAT_2020	ANGS	4.0	34	oncodriveclustl,hotmaps	oncodriveclustl,hotmaps	1.833927821088493e-05		38.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	True	PASS
ABCC4	ENST00000645237	HARTWIG_WGS_BLADDER_2023	BLADDER	2.0	25	oncodrivefml,cbase	combination	0.0307164198734544		86.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCC4	ENST00000645237	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	4.0	153	hotmaps	hotmaps	0.0587412622641668		57.0	4	Act	False		False	0.25	0.0	False	False	1.0	False	False	False	1.0	False	False	No driver
ABCC4	ENST00000645237	TCGA_WXS_GBM	GBM	4.0	391	smregions	combination	0.00728905733718		151.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCC5	ENST00000334444	TCGA_WXS_BRCA	BRCA	11.0	1009	hotmaps	combination	0.201945630545983		129.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC5	ENST00000334444	PCAWG_WGS_KIDNEY_RCC	CCRCC	4.0	143	cbase,mutpanning	combination	0.0008757860014297		23.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC5	ENST00000334444	HARTWIG_WGS_EGC_2023	EGC	3.0	21	oncodrivefml	combination	0.0174765095914707		34.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC5	ENST00000334444	TCGA_WXS_PRAD	PRAD	4.0	494	smregions	combination	0.1083542694445039		77.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC6	ENST00000205557	CBIOP_WXS_ANGS_UNTREAT_2020	ANGS	2.0	34	oncodrivefml,hotmaps	combination	0.0001095987205165		61.0	1	Act	False		False	0.0	0.5	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC6	ENST00000205557	PCAWG_WGS_BILIARY_ADENOCA	CHOL	2.0	34	oncodrivefml	combination	0.0019770962140907		91.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC6	ENST00000205557	HARTWIG_WGS_STOMACH_2023	STOMACH	4.0	45	cbase	combination	8.684915369709342e-05		101.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC8	ENST00000389817	HARTWIG_WGS_SKIN_2023	SKIN	4.0	26	mutpanning	combination	0.0984497983868473		153.0	4	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	6.0	11	smregions	combination	0.29709199588753		121.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	HARTWIG_WGS_COAD_2023	COAD	7.0	125	oncodrivefml,dndscv,cbase	cbase	0.0117453775081218		52.0	3	LoF	False		False	0.1428571428571428	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	HARTWIG_WGS_GB_2023	GB	3.0	88	cbase	combination	0.0104275031411858		87.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	TCGA_WXS_GBM	GBM	16.0	391	cbase	combination	6.282462755608977e-05		42.0	1	Act	False		False	0.0	0.0	False	False	1.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	TCGA_WXS_PAAD	PAAD	4.0	176	hotmaps	combination	0.1368524751813595		107.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	ICGC_WGS_PRAD_EOPC_DE_2019	PRAD	2.0	158	cbase	combination	0.0199632540388075		88.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCC9	ENST00000261200	HARTWIG_WGS_SKIN_2023	SKIN	4.0	26	smregions,cbase	combination	0.0220908117408926		56.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCD1	ENST00000218104	ICGC_WXS_AML_LAML_KR_VARSCAN_2019	AML	10.0	67	dndscv,smregions,cbase,hotmaps	smregions,hotmaps	1.790528581586212e-10		5.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	True	Warning artifact
ABCD1	ENST00000218104	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	11.0	103	smregions,hotmaps	smregions	0.1391476730112696		37.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCD1	ENST00000218104	ICGC_WXS_HCC_LINC_JP_2019	HCC	3.0	213	smregions,hotmaps	combination	0.004968134308484		88.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCD1	ENST00000218104	ICGC_WXS_LUSC_LUSC_KR_2019	LUSC	10.0	36	smregions,cbase,hotmaps	smregions,hotmaps	0.0002915048279699		38.0	3	Act	False		False	0.0	0.0	False	False	1.0	False	True	False	0.0	False	True	Samples with more than 2 mutations
ABCD1	ENST00000218104	TCGA_WXS_WDTC	WDTC	3.0	488	smregions	combination	0.0022566012074136		78.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCE1	ENST00000296577	TCGA_WXS_CHRCC	CHRCC	2.0	65	oncodrivefml	combination	0.0069608655728951		28.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCE1	ENST00000296577	TCGA_WXS_COADREAD	COADREAD	5.0	536	hotmaps	combination	0.0251494179005526		69.0	3	LoF	False		False	0.2	0.0	False	False	1.0	False	False	False	0.0	False	False	No driver
ABCE1	ENST00000296577	OTHER_WXS_NPC_NATCOM2017	NPC	3.0	103	oncodrivefml	combination	0.0003620941173125		83.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCF1	ENST00000326195	TCGA_WXS_ACC	ACC	2.0	91	oncodrivefml	combination	0.0092968704036367		21.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCF1	ENST00000326195	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	2.0	27	oncodrivefml	combination	0.003192255768624		84.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCF1	ENST00000326195	CGCI_WGS_CESC_2020	CESC	9.0	120	dndscv	combination	0.000756263561509		116.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCF1	ENST00000326195	TCGA_WXS_CESC	CESC	7.0	288	oncodriveclustl	combination	0.0006113530861062		75.0	3	Act	False		False	0.0	0.0	False	False	1.0	False	True	False	0.0	False	False	No driver
ABCF1	ENST00000326195	OTHER_WGS_MM_NATLEUK2018	PCM	32.0	933	oncodriveclustl,dndscv	oncodriveclustl,dndscv	0.271540807647756		118.0	4	ambiguous	False		False	0.0625	0.03125	False	False	0.0	False	True	False	0.0	False	False	No driver
ABCF2	ENST00000287844	TCGA_WXS_GBM	GBM	2.0	391	oncodrivefml	combination	0.0002485514149796		177.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABCF3	ENST00000429586	OTHER_WGS_PRAD_CPGEA_2021	PRAD	2.0	208	oncodrivefml	combination	0.0025062780945323		99.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCG2	ENST00000237612	PCAWG_WGS_BREAST_ADENOCA	BRCA	4.0	195	smregions	combination	0.0003989245228006		62.0	3	LoF	False		False	0.0	0.3333333333333333	False	False	0.0	False	False	False	3.0	False	False	No driver
ABCG2	ENST00000237612	ICGC_WXS_ESCA_ESCA_CN_2019	ESCA	6.0	211	dndscv	combination	0.0068915624327565		25.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	3.0	False	False	No driver
ABCG2	ENST00000237612	CPTAC_WXS_HNSC_2020	HNSC	8.0	110	dndscv,mutpanning	combination	4.117214139884374e-05		9.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	3.0	False	False	No driver
ABCG4	ENST00000619701	HARTWIG_WGS_BRCA_2023	BRCA	4.0	826	oncodriveclustl	combination	0.0648850928092363		128.0	4	ambiguous	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCG8	ENST00000272286	HARTWIG_WGS_COADREAD_2023	COADREAD	5.0	528	smregions	combination	0.0158887067053707		36.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABCG8	ENST00000272286	STJUDE_WGS_D_HGG_2018	HGGNOS	2.0	20	oncodrivefml,cbase	combination	0.0004802521353995		44.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABCG8	ENST00000272286	CBIOP_WXS_SCLC_CLCGP	SCLC	4.0	29	smregions	combination	0.0001093800322751		39.0	3	Act	False		False	0.0	0.0	True	False	0.0	False	False	False	0.0	False	False	No driver
ABHD15	ENST00000307201	TCGA_WXS_SOFT_TISSUE	SOFT_TISSUE	2.0	234	oncodrivefml	combination	0.0346556894837361		157.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABHD16A	ENST00000395952	HARTWIG_WGS_BLADDER_2023	BLADDER	2.0	25	cbase	combination	0.0181354224549749		133.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABHD16A	ENST00000395952	TCGA_WXS_WDTC	WDTC	2.0	488	oncodrivefml	combination	0.0056272031152886		119.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABHD17A	ENST00000292577	HARTWIG_WGS_GB_2023	GB	3.0	88	oncodrivefml,cbase	combination	0.0006733901108154		47.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABHD17C	ENST00000258884	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	2.0	50	oncodrivefml	combination	0.0004460454172668		26.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABHD8	ENST00000247706	TARGET_WGS_NBL_US	NBL	3.0	212	oncodrivefml	combination	0.0083599116468976		79.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABI3	ENST00000225941	CBIOP_WXS_HNSC_BROAD	HNSC	3.0	70	oncodrivefml,cbase	combination	0.000322486640468		70.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	1.0	False	False	No driver
ABI3BP	ENST00000471714	OTHER_WXS_AML_PRY_BEAT_2018	AML	2.0	257	oncodrivefml	combination	0.0529760866582798		54.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABI3BP	ENST00000471714	ICGC_WGS_MEL_MELA_AU_2019	MEL	13.0	75	mutpanning	combination	0.0208824672627158		14.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABL1	ENST00000318560	TCGA_WXS_UCEC	UCEC	13.0	515	oncodriveclustl	combination	0.0011081336865465	0.0001160978303456	51.0	2	LoF	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	1502.0	False	True	PASS
ABL2	ENST00000502732	TCGA_WXS_BRCA	BRCA	12.0	1009	smregions,hotmaps	combination	0.0112008596388923	0.0016726054573006	28.0	1	Act	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	6.0	False	True	PASS
ABL2	ENST00000502732	TCGA_WXS_UCEC	UCEC	13.0	515	hotmaps	combination	0.3439367796801627	0.2001928547485563	87.0	2	Act	True	1.0	False	0.0	0.0	False	False	0.0	False	False	False	6.0	False	True	PASS
ABLIM3	ENST00000309868	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	2.0	27	oncodriveclustl	combination	0.0187065426718149		90.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABLIM3	ENST00000309868	HARTWIG_WGS_GIST_2023	GIST	2.0	64	dndscv	combination	0.1461896867575235		64.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABLIM3	ENST00000309868	OTHER_WXS_NPC_NATCOM2017	NPC	4.0	103	cbase	combination	0.0002619184232735		55.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABLIM3	ENST00000309868	TCGA_WXS_THYM	THYM	3.0	122	dndscv,smregions,cbase	combination	0.0066575237772107		18.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ABT1	ENST00000274849	PCAWG_WGS_KIDNEY_RCC	CCRCC	2.0	143	oncodrivefml	combination	0.0003097318694652		94.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABTB2	ENST00000435224	ICGC_WGS_NPC_ORCA_IN_2019	NPC	2.0	12	oncodrivefml	combination	0.0241279470242333		45.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABTB2	ENST00000435224	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	2.0	91	oncodrivefml,cbase	combination	0.0003147312604758		42.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABTB3	ENST00000280758	CBIOP_WGS_STAD_ONCOSG_2018	STAD	3.0	147	smregions	combination	0.0355954947474281		164.0	3	Act	False		False	0.3333333333333333	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ABTB3	ENST00000280758	TCGA_WXS_STAD	STAD	16.0	436	oncodriveclustl	combination	0.0087938804747405		178.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACACA	ENST00000616317	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	6.0	30	dndscv,cbase	cbase	0.000126392582555		17.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACA	ENST00000616317	CGCI_WGS_CESC_2020	CESC	3.0	120	oncodrivefml	combination	0.0001967451469006		58.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACA	ENST00000616317	ICGC_WXS_COADREAD_COCA_CN_TORRENT_2019	COADREAD	2.0	29	oncodrivefml	combination	0.0262204419233033		55.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACA	ENST00000616317	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	3.0	175	smregions	combination	0.0086701099234529		102.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACA	ENST00000616317	TARGET_WGS_NBL_US	NBL	3.0	212	cbase	combination	0.000667979119735		54.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACA	ENST00000616317	OTHER_WGS_PBCA_DE_PIA	PAST	2.0	439	hotmaps	combination	0.0248673252382104		60.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACA	ENST00000616317	HARTWIG_WGS_SKIN_2023	SKIN	3.0	26	smregions	combination	0.0488402734306349		58.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	4.0	False	False	No driver
ACACB	ENST00000338432	CBIOP_WXS_BLCA_BGI	BLCA	3.0	79	cbase	combination	0.0012751029658081		121.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	6.0	103	cbase	cbase	6.216938653746071e-05		37.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	CBIOP_WXS_BRCA_MBCP_MET_NOTREAT_2020	BRCA	2.0	45	oncodrivefml	combination	0.0029484711407443		15.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	PCAWG_WGS_KIDNEY_RCC	CCRCC	5.0	143	cbase	combination	0.0002750095278779		120.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	HARTWIG_WGS_NETNOS_2023	NETNOS	2.0	23	oncodrivefml,cbase	combination	0.0006946840784638		70.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	ICGC_WXS_NPC_ORCA_IN_2019	NPC	4.0	106	smregions	combination	0.0279250902317657		164.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	TARGET_WXS_OS_2020	OS	2.0	97	oncodrivefml,cbase	combination	1.638161454305728e-06		26.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACACB	ENST00000338432	CBIOP_WXS_SCLC_CLCGP	SCLC	2.0	29	oncodrivefml	combination	0.0080332217812071		111.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	True	False	0.0	False	False	No driver
ACAD10	ENST00000313698	PCAWG_WGS_KIDNEY_RCC	CCRCC	4.0	143	cbase,mutpanning	combination	0.0071994591817757		23.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAD9	ENST00000308982	HARTWIG_WGS_COADREAD_2023	COADREAD	5.0	528	oncodrivefml	oncodrivefml	0.0023145396498743		103.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACADS	ENST00000242592	TCGA_WXS_GBM	GBM	4.0	391	hotmaps	combination	0.0004537692416523		66.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACADSB	ENST00000358776	HARTWIG_WGS_CEAD_2023	CEAD	3.0	45	dndscv	combination	0.0462961019692991		27.0	3	Act	False		False	0.5	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACADVL	ENST00000356839	CBIOP_WXS_ANGS_UNTREAT_2020	ANGS	2.0	34	hotmaps	combination	0.0001747761075765		97.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	CBIOP_WXS_ACY_2019	ACYC	3.0	35	oncodriveclustl,cbase	oncodriveclustl	0.0084677895111152		10.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	PEDCBIOP_WXS_BALL_REL	ALL	2.0	21	oncodrivefml,cbase,mutpanning	combination	0.0024922582184867		14.0	1	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	CBIOP_WXS_BRCA_MBCP_PRY_TREAT_2020	BRCA	2.0	6	oncodrivefml,dndscv	combination	2.841807848442649e-06		2.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	CBIOP_WXS_BRCA_MBCP_PRY_NOTREAT_2020	BRCA	2.0	37	oncodrivefml	combination	0.1012888765356941		87.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	ICGC_WXS_BRCA_BRCA_KR_2019	BRCA	2.0	49	oncodrivefml,cbase	combination	0.0003663386607027		32.0	3	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	PCAWG_WGS_KIDNEY_RCC	CCRCC	4.0	143	mutpanning	combination	0.0007937726726488		126.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	PCAWG_WGS_LUNG_SCC	LUSC	4.0	47	smregions	combination	0.0149202864904801		58.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	ICGC_WGS_PAAD_PACA_AU_2019	PAAD	4.0	131	cbase	combination	0.0022440919190167		76.0	3	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	HARTWIG_WGS_SCLC_2023	SCLC	6.0	52	cbase	combination	0.0002444076683292		52.0	1	LoF	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
ACAN	ENST00000560601	CPTAC_WXS_UCEC_2020	UCEC	6.0	101	smregions	combination	0.3575936772551678		81.0	4	Act	False		False	0.0	0.0	False	False	0.0	False	False	False	0.0	False	False	No driver
